customerID,gender,SeniorCitizen,Partner,Dependents,Day,year,month
2866-IKBTM,Female,,No,No,19,1987,1
1342-JPNKI,Male,,No,No,26,1994,2
2817-NTQDO,Male,,No,No,19,1984,7
7129-AZJDE,Male,,Yes,Yes,27,1988,4
6986-IJDHX,Male,,Yes,Yes,7,2000,9
2560-PPCHE,Female,,No,No,15,1995,8
4676-MQUEA,Male,,Yes,No,9,1985,1
8138-EALND,Male,,No,No,23,1994,3
3580-HYCSP,Male,,Yes,Yes,14,1986,10
1352-HNSAW,Female,,Yes,Yes,1,1981,5
2075-PUEPR,Male,,Yes,Yes,8,1983,10
1982-FEBTD,Female,,Yes,Yes,4,1997,4
5301-GAUUY,Male,,No,No,24,1999,9
5791-KAJFD,Female,,Yes,Yes,24,1988,9
2654-VBVPB,Female,,No,No,10,2010,4
1154-HYWWO,Male,,No,No,8,2002,4
2501-XWWTZ,Male,,No,No,22,2007,2
3716-UVSPD,Male,,No,No,23,2009,12
6815-ABQFQ,Male,,Yes,No,7,1998,2
7343-EOBEU,Male,,Yes,No,12,2003,7
3701-SFMUH,Male,,Yes,Yes,24,2000,6
6103-LIANB,Male,,Yes,Yes,12,2002,6
7319-VENRZ,Male,,No,No,22,1990,10
5846-NEQVZ,Male,,Yes,Yes,18,1996,8
6967-QIQRV,Male,,Yes,Yes,4,1982,3
5781-RFZRP,Male,,Yes,No,21,1997,5
0939-YAPAF,Female,,No,No,29,1988,5
0308-IVGOK,Female,,No,No,16,2012,8
7293-LSCDV,Female,,Yes,Yes,18,1996,10
7025-WCBNE,Male,,No,No,27,1992,11
5756-JYOJT,Female,,No,No,24,1993,7
4710-FDUIZ,Male,,Yes,No,26,1997,5
6030-REHUX,Female,,Yes,No,24,2002,8
9548-LIGTA,Male,,Yes,No,16,1980,7
5150-LJNSR,Male,,Yes,Yes,1,2009,9
8270-RKSAP,Male,,No,No,14,2007,1
6522-YRBXD,Male,,Yes,No,1,1986,12
2640-LYMOV,Male,,No,No,7,2006,9
1218-VKFPE,Female,,Yes,Yes,3,1991,8
3627-FHKBK,Female,,No,No,19,1991,2
2865-TCHJW,Female,,No,No,14,1987,2
1423-BMPBQ,Female,,Yes,Yes,29,1988,10
2393-DIVAI,Female,,No,No,28,2008,6
5192-EBGOV,Female,,No,No,10,1993,8
4568-KNYWR,Male,,No,No,19,1992,11
8752-IMQOS,Male,,Yes,Yes,26,2000,11
0742-LAFQK,Male,,Yes,No,20,2001,5
0795-LAFGP,Male,,Yes,Yes,16,1996,9
0619-OLYUR,Male,,Yes,No,8,2010,5
5512-IDZEI,Male,,Yes,Yes,3,1985,10
0459-SPZHJ,Male,,Yes,Yes,28,1995,8
0215-BQKGS,Male,,No,No,7,2012,1
9244-ZVAPM,Male,,No,No,18,1997,11
0719-SYFRB,Female,,No,No,2,2003,4
8208-EUMTE,Male,,No,No,9,1980,5
5172-MIGPM,Male,,No,No,11,1980,2
1710-RCXUS,Male,,Yes,No,14,2003,1
0374-FIUCA,Male,,Yes,No,16,2003,9
5839-SUYVZ,Male,,No,No,15,2008,6
5173-ZXXXL,Male,,No,No,15,2000,7
1096-ADRUX,Female,,Yes,Yes,11,1986,4
2001-MCUUW,Male,,No,No,2,1989,11
2731-GJRDG,Female,,No,No,4,1991,3
4723-BEGSG,Male,,Yes,No,23,1998,9
6516-NKQBO,Male,,Yes,Yes,4,1996,4
8672-OAUPW,Male,,No,Yes,16,1991,4
8207-DMRVL,Male,,Yes,Yes,8,1989,1
3419-SNJJD,Female,,Yes,No,10,2000,4
6543-CPZMK,Male,,Yes,Yes,13,1989,10
4765-OXPPD,Female,,Yes,Yes,4,1994,2
2804-ETQDK,Male,,No,Yes,25,2003,2
6689-VRRTK,Female,,No,No,19,2008,9
7138-GIRSH,Male,,No,No,17,2001,4
9396-ZSFLL,Female,,No,No,8,1983,8
6464-KEXXH,Male,,No,No,6,1996,4
7134-MJPDY,Female,,No,No,22,1981,8
5240-CAOYT,Female,,No,No,15,1993,7
4059-IIEBK,Female,,No,No,9,1984,2
4881-JVQOD,Male,,Yes,Yes,2,1994,11
0516-UXRMT,Female,,No,No,17,2012,3
4851-BQDNX,Male,,Yes,Yes,3,1983,9
5148-HKFIR,Female,,No,No,15,1999,9
1009-IRMNA,Female,,No,No,23,1989,4
3003-CMDUU,Female,,Yes,No,19,2010,5
5016-IBERQ,Male,,Yes,No,4,1990,10
6797-UCJHZ,Female,,Yes,No,3,2012,4
2469-DTSGX,Female,,No,No,19,1993,10
4554-YGZIH,Male,,Yes,No,8,2001,4
5099-BAILX,Male,,Yes,Yes,20,2002,6
9931-KGHOA,Female,,Yes,No,20,1980,2
1775-KWJKQ,Male,,Yes,Yes,5,2006,8
7665-VIGUD,Male,,No,No,16,1984,9
9411-TPQQV,Female,,No,No,3,2005,12
7207-RMRDB,Female,,Yes,Yes,8,1990,1
7954-MLBUN,Male,,No,No,21,1985,12
2077-DDHJK,Female,,Yes,No,23,1998,9
4913-EHYUI,Male,,Yes,Yes,6,2003,6
0195-IESCP,Male,,Yes,No,15,1994,4
9574-BOSMD,Male,,Yes,Yes,25,1983,2
4580-TMHJU,Female,,Yes,Yes,1,1995,7
0970-ETWGE,Male,,No,No,20,1993,4
4908-XAXAY,Female,,No,No,19,2002,9
8404-VLQFB,Female,,Yes,Yes,13,2012,11
1626-ERCMM,Male,,Yes,No,18,1995,1
0887-HJGAR,Male,,No,No,1,2004,7
2391-IPLOP,Male,,Yes,Yes,14,1981,3
5644-PDMZC,Female,,No,No,24,2004,5
3509-GWQGF,Male,,No,No,23,2001,7
9576-ANLXO,Female,,No,No,3,2012,6
2024-BASKD,Female,,No,No,18,1986,9
5845-BZZIB,Male,,Yes,Yes,30,2011,5
1140-UKVZG,Female,,No,No,12,1985,7
4160-AMJTL,Female,,No,No,11,1986,10
5183-SNMJQ,Male,,No,No,4,2009,10
8100-PNJMH,Male,,Yes,Yes,4,1986,11
7838-LAZFO,Male,,Yes,No,15,2011,11
4464-JCOLN,Male,,Yes,Yes,25,1997,11
2085-JVGAD,Male,,Yes,No,20,1982,2
5650-VDUDS,Female,,No,No,19,1995,5
8095-WANWK,Female,,No,No,7,1997,7
3030-ZKIWL,Male,,No,No,2,1987,5
9565-FLVCG,Male,,Yes,Yes,21,1997,4
8755-OGKNA,Female,,Yes,Yes,25,2007,10
2800-VEQXM,Female,,No,No,15,1998,1
7538-GWHML,Female,,No,No,3,2005,1
5533-RJFTJ,Male,,No,No,28,2003,9
3859-CVCET,Female,,No,No,13,2012,4
0214-JHPFW,Female,,Yes,No,27,2004,12
5642-MHDQT,Female,,Yes,Yes,30,1999,1
3088-FVYWK,Male,,Yes,Yes,26,1985,9
3276-HDUEG,Female,,No,No,26,1984,12
9092-GDZKO,Male,,No,No,6,1992,7
0823-HSCDJ,Male,,No,No,14,1994,11
3729-OWRVL,Male,,No,No,21,2005,3
2324-AALNO,Female,,No,No,30,1985,9
0822-GAVAP,Female,,No,No,4,2011,3
5760-IFJOZ,Male,,No,No,27,1982,11
2826-UWHIS,Male,,Yes,No,21,2007,8
1448-PWKYE,Male,,Yes,Yes,6,1992,6
7501-IWUNG,Female,,Yes,Yes,1,1985,2
4957-TREIR,Male,,No,No,5,1998,6
7251-LJBQN,Female,,No,No,27,2000,12
8040-MNRTF,Female,,No,No,5,1989,12
1536-HBSWP,Female,,No,No,11,2000,12
5313-FPXWG,Male,,No,No,20,1985,7
0067-DKWBL,Male,,No,No,14,2007,10
0946-FKYTX,Male,,No,No,17,1985,4
5076-YVXCM,Male,,No,No,22,1982,5
8262-COGGB,Male,,No,No,2,2001,9
6663-JOCQO,Male,,Yes,Yes,3,2004,10
9620-QJREV,Male,,No,Yes,13,2003,12
2276-YDAVZ,Female,,No,No,26,2001,1
2682-KEVRP,Female,,No,No,14,1986,6
2480-JZOSN,Female,,Yes,No,28,2008,3
0078-XZMHT,Male,,Yes,No,4,1984,8
5896-NPFWW,Male,,Yes,Yes,13,1980,7
9978-HYCIN,Male,,Yes,Yes,12,2003,6
8338-QIUNR,Male,,Yes,Yes,4,1994,8
1525-LNLOJ,Male,,Yes,Yes,8,2010,5
9450-TRJUU,Male,,No,No,28,2004,11
1766-GKNMI,Male,,No,No,20,2012,5
6942-LBFDP,Female,,No,No,13,1984,1
1456-TWCGB,Male,,No,No,5,2005,8
7133-VBDCG,Female,,No,No,22,2009,10
7596-ZYWBB,Female,,No,No,10,2000,7
8329-UTMVM,Male,,No,No,30,1993,1
3014-WJKSM,Male,,Yes,No,16,1985,4
3347-YJZZE,Male,,Yes,Yes,11,1991,3
1029-QFBEN,Male,,No,No,25,1986,5
7929-DMBCV,Female,,Yes,No,22,2005,3
9661-JALZV,Female,,No,No,4,1985,6
5433-KYGHE,Female,,No,Yes,17,1990,10
4312-KFRXN,Male,,Yes,No,21,1989,6
5575-TPIZQ,Male,,No,No,21,1991,6
0114-IGABW,Female,,Yes,No,23,2003,10
9944-AEXBM,Male,,No,No,19,1984,8
1853-ARAAQ,Female,,No,No,13,1993,2
6952-OMNWB,Male,,Yes,No,2,2007,2
4697-LUPSU,Male,,Yes,Yes,20,1992,9
8434-VGEQQ,Male,,Yes,Yes,29,2006,10
4952-YSOGZ,Female,,Yes,Yes,15,1984,7
1589-AGTLK,Male,,No,No,25,1993,3
5244-IRFIH,Male,,Yes,No,22,1982,5
6549-YMFAW,Male,,Yes,No,20,1989,12
4950-HKQTE,Female,,No,No,29,2012,11
6786-OBWQR,Female,,Yes,Yes,13,2000,5
2684-EIWEO,Female,,No,No,25,2012,7
2753-JMMCV,Male,,No,No,11,1999,1
6439-GTPCA,Female,,No,No,18,1984,9
6621-YOBKI,Male,,No,No,21,1983,10
1216-JWVUX,Male,,Yes,Yes,17,1982,12
7564-GHCVB,Female,,Yes,Yes,9,1980,2
1173-NOEYG,Female,,Yes,No,4,1996,8
7595-EHCDL,Male,,Yes,Yes,6,1990,12
6647-ZEDXT,Female,,No,No,20,1989,10
2521-NPUZR,Male,,Yes,No,8,2002,11
1307-TVUFB,Male,,No,No,5,2007,1
7503-MIOGA,Female,,Yes,No,21,1984,6
4381-MHQDC,Female,,No,No,13,1981,12
6923-JHPMP,Female,,No,No,24,1990,9
5138-WVKYJ,Male,,No,No,13,1988,6
4018-PPNDW,Female,,Yes,Yes,3,1990,4
1635-FJFCC,Female,,No,No,12,1998,12
2499-AJYUA,Female,,Yes,No,4,1980,6
6919-ELBGL,Male,,Yes,Yes,22,1993,5
3966-HRMZA,Female,,No,No,8,2010,3
6425-JWTDV,Male,,Yes,No,8,1998,2
8405-IGQFX,Female,,No,No,6,1995,12
8224-IVVPA,Female,,No,No,5,2002,11
9477-LGWQI,Male,,Yes,Yes,17,1980,4
1410-RSCMR,Male,,Yes,Yes,15,1987,1
3115-CZMZD,Male,,No,Yes,16,1996,3
0139-IVFJG,Female,,Yes,No,24,2010,9
6683-VLCTZ,Male,,No,No,6,1986,4
5730-DBDSI,Male,,No,No,27,2005,2
0030-FNXPP,Female,,No,No,5,1980,6
2189-WWOEW,Female,,No,Yes,28,2007,5
5684-FJVYR,Female,,Yes,Yes,27,1992,5
4013-GUXND,Male,,No,No,4,1990,9
1894-IGFSG,Female,,No,No,17,1986,4
7379-POKDZ,Male,,Yes,No,10,1991,7
1266-NZYUI,Female,,Yes,Yes,13,1997,10
7969-FFOWG,Male,,Yes,Yes,5,1997,3
4718-DHSMV,Female,,No,No,27,2011,8
5175-WLYXL,Male,,No,No,15,2003,5
7817-OMJNA,Male,,No,No,13,1991,3
8728-SKJLR,Male,,No,No,10,2001,1
3137-NYQQI,Male,,Yes,No,22,1989,9
7706-DZNKK,Male,,No,No,3,1982,1
0236-HFWSV,Male,,No,No,21,1995,12
3900-AQPHZ,Female,,No,No,7,2004,5
5842-POCOP,Female,,Yes,No,3,2012,7
2037-XJFUP,Male,,Yes,No,3,2006,11
8823-RLPWL,Female,,Yes,No,22,1989,1
9505-SQFSW,Female,,Yes,Yes,19,2006,8
7314-OXENN,Male,,No,No,28,2001,6
3758-CKOQL,Female,,Yes,No,11,1981,5
0322-CHQRU,Male,,No,No,26,2007,12
5676-CFLYY,Male,,Yes,Yes,17,1986,12
7521-AFHAB,Female,,Yes,Yes,22,2008,7
0285-INHLN,Male,,Yes,Yes,20,1990,1
4678-DVQEO,Female,,No,No,19,2007,4
5125-CNDSP,Male,,No,Yes,19,2009,8
0691-IFBQW,Female,,No,No,3,1988,7
4992-LTJNE,Male,,Yes,Yes,15,2006,10
2202-OUTMO,Female,,Yes,No,17,1997,5
0810-BDHAW,Female,,Yes,Yes,4,2011,9
0229-LFJAF,Male,,No,No,11,2008,8
7131-ZQZNK,Female,,Yes,Yes,27,1993,6
3442-ZHHCC,Male,,No,No,9,1984,5
5726-CVNYA,Female,,Yes,Yes,11,1989,10
9871-ELEYA,Female,,No,Yes,24,1981,11
4257-GAESD,Female,,No,No,4,2009,4
5173-WXOQV,Male,,Yes,No,12,1987,11
2040-OBMLJ,Male,,No,No,1,1980,3
6286-ZHAOK,Female,,Yes,Yes,14,2005,9
3807-XHCJH,Female,,Yes,Yes,21,1987,1
3009-JWMPU,Male,,No,No,23,1992,4
5671-RQRLP,Female,,Yes,No,15,2000,1
1450-GALXR,Female,,No,No,11,2009,2
8859-AXJZP,Male,,Yes,Yes,10,1989,12
3174-AKMAS,Female,,Yes,No,28,1996,9
3138-BKYAV,Male,,No,No,2,2009,3
9926-PJHDQ,Female,,Yes,Yes,30,1987,6
7382-DFJTU,Male,,No,No,26,2010,10
2798-NYLMZ,Male,,Yes,No,7,1984,11
4289-DTDKW,Male,,Yes,No,3,2011,4
1820-TQVEV,Male,,No,No,23,2005,12
2239-JALAW,Male,,No,No,3,1986,8
4853-RULSV,Male,,No,No,27,2008,2
8098-TDCBU,Female,,Yes,No,29,1994,7
3551-GAEGL,Male,,Yes,Yes,9,1981,7
4785-NKHCX,Male,,No,No,12,2010,2
3196-NVXLZ,Female,,No,No,29,2004,1
6275-YDUVO,Female,,No,No,5,2003,4
0036-IHMOT,Female,,Yes,Yes,17,1983,5
0115-TFERT,Male,,Yes,No,25,1984,4
4178-EGMON,Male,,Yes,No,17,2004,10
4220-TINQT,Female,,Yes,No,25,2004,12
5318-YKDPV,Male,,Yes,Yes,23,1986,7
7975-TZMLR,Male,,No,No,24,2006,1
0295-QVKPB,Male,,No,No,20,1990,2
4335-BSMJS,Female,,No,No,1,1995,8
2311-QYMUQ,Female,,Yes,Yes,11,1995,5
3643-AHCFP,Male,,Yes,No,3,2004,8
9146-JRIOX,Female,,Yes,Yes,14,1989,2
3104-OWCGK,Male,,Yes,Yes,3,2001,4
5337-IIWKZ,Male,,Yes,Yes,10,2007,2
9101-BWFSS,Female,,Yes,No,6,2002,11
9650-VBUOG,Male,,Yes,Yes,21,1997,7
3487-EARAT,Female,,Yes,Yes,7,1988,11
2672-TGEFF,Female,,Yes,Yes,18,1995,10
9231-ZJYAM,Female,,No,No,27,1984,6
4250-WAROZ,Male,,Yes,Yes,29,1997,5
8184-WMOFI,Male,,Yes,Yes,26,1990,7
6982-SSHFK,Male,,No,No,21,1988,10
6092-QZVPP,Male,,No,No,23,2009,9
4625-LAMOB,Male,,No,No,4,1993,7
0727-BMPLR,Female,,No,No,27,2007,5
0392-BZIUW,Female,,Yes,No,25,1986,5
1038-ZAGBI,Female,,Yes,Yes,3,1994,3
6549-NNDYT,Female,,No,No,29,1984,10
3027-ZTDHO,Male,,No,No,3,1995,10
0422-OHQHQ,Female,,Yes,Yes,13,1987,6
6916-HIJSE,Female,,No,No,7,2004,4
2316-ESMLS,Female,,Yes,Yes,6,1990,2
9778-OGKQZ,Male,,Yes,No,25,1985,1
7408-OFWXJ,Female,,Yes,Yes,10,1980,11
6007-TCTST,Female,,Yes,Yes,25,1986,9
2252-NKNSI,Male,,No,Yes,21,1998,12
8713-IGZSO,Male,,No,No,17,1982,12
7905-TVXTA,Female,,No,No,4,1985,1
7695-PKLCZ,Female,,No,No,2,2004,6
2382-BCKQJ,Female,,No,Yes,29,1988,12
8374-UULRV,Male,,No,No,21,1991,1
2207-NHRJK,Male,,No,No,6,2006,8
3224-DFQNQ,Female,,Yes,No,20,1997,11
5275-PMFUT,Male,,Yes,Yes,21,1993,8
4795-UXVCJ,Male,,No,No,20,2000,7
9777-IQHWP,Male,,Yes,Yes,27,1984,8
0947-MUGVO,Male,,Yes,No,17,2011,2
9944-HKVVB,Female,,No,No,21,1981,7
4124-MMETB,Male,,No,No,27,2010,4
3671-SHRSP,Male,,Yes,No,19,1999,9
0979-MOZQI,Male,,Yes,No,2,2012,9
2732-ISEZX,Female,,No,No,7,2006,10
3313-QKNKB,Male,,Yes,No,23,1998,9
0323-XWWTN,Male,,No,Yes,23,1981,3
1937-OTUKY,Female,,Yes,No,12,1993,10
1573-LGXBA,Male,,Yes,Yes,4,1989,12
1764-VUUMT,Male,,No,Yes,11,1999,3
5073-WXOYN,Female,,No,No,5,1994,2
4713-ZBURT,Male,,No,Yes,25,1984,8
3050-GBUSH,Female,,No,No,2,1991,5
0207-MDKNV,Female,,No,No,25,2005,11
7876-AEHIG,Female,,No,Yes,11,1993,11
7945-HLKEA,Female,,No,No,29,2003,11
9342-VNIMQ,Male,,No,No,6,2008,5
9851-KIELU,Male,,No,No,12,2011,7
3523-BRGUW,Male,,No,No,25,1990,12
3908-BLSYF,Female,,No,No,16,1986,10
3199-NPKCN,Female,,Yes,No,10,1998,6
5170-PTRKA,Female,,Yes,Yes,10,1983,3
4661-NJEUX,Male,,No,No,16,1990,4
2123-AGEEN,Female,,No,No,2,1994,3
1258-YMZNM,Female,,No,No,10,1989,7
0048-LUMLS,Male,,Yes,Yes,14,2008,3
7549-MYGPK,Female,,Yes,Yes,24,1983,12
5898-IGSLP,Male,,Yes,Yes,16,2008,10
3804-RVTGV,Male,,Yes,Yes,24,2011,1
6259-WJQLC,Male,,No,No,29,1985,11
9227-LUNBG,Female,,No,No,6,2001,12
7997-EASSD,Female,,Yes,No,1,2001,9
0730-KOAVE,Male,,No,No,7,2008,2
8975-SKGRX,Male,,Yes,No,19,2006,2
0678-RLHVP,Female,,No,No,17,1988,11
4315-MURBD,Female,,No,No,26,2005,3
2267-FPIMA,Male,,Yes,No,8,1981,12
1051-GEJLJ,Female,,No,No,17,1982,7
9734-YWGEX,Female,,No,No,4,1999,9
2719-BDAQO,Male,,No,No,3,1982,2
5285-MVEHD,Female,,Yes,No,2,1986,7
0379-DJQHR,Male,,Yes,Yes,8,1993,7
0781-LKXBR,Male,,No,No,10,2001,12
5543-QDCRY,Male,,No,No,19,1994,2
0297-RBCSG,Male,,No,No,18,1982,10
4694-PHWFW,Female,,No,Yes,29,2010,5
0835-JKADZ,Female,,No,No,30,1999,9
1907-UBQFC,Male,,No,No,4,1991,2
7508-SMHXL,Female,,No,No,3,2010,7
3865-YIOTT,Male,,Yes,Yes,1,1998,7
5993-BQHEA,Male,,No,No,2,2002,10
6024-RUGGH,Male,,Yes,Yes,27,1982,5
6513-EECDB,Male,,Yes,No,10,2004,8
3956-CJUST,Female,,No,No,15,1993,10
4079-WWQQQ,Male,,No,No,13,2006,3
6103-BOCOU,Female,,No,No,7,2005,8
5149-TGWDZ,Female,,No,No,29,1990,2
7471-WNSUF,Male,,Yes,No,6,1998,3
8942-DBMHZ,Male,,No,No,1,1998,7
4301-VVZKA,Male,,Yes,No,17,1991,8
9199-PWQVC,Female,,Yes,No,6,2000,8
4824-GUCBY,Female,,No,No,5,1982,9
5393-HJZSM,Female,,Yes,Yes,25,1990,10
7074-IEVOJ,Female,,No,No,22,1983,2
9625-QSTYE,Female,,No,No,30,1984,1
0862-PRCBS,Female,,Yes,Yes,7,1985,12
8812-ZRHFP,Female,,Yes,Yes,26,1989,10
5146-CBVOE,Female,,No,No,22,1982,3
0454-OKRCT,Male,,No,No,21,1982,12
5787-KXGIY,Male,,Yes,No,3,1986,9
4750-ZRXIU,Female,,No,No,27,1993,5
4198-VFOEA,Female,,No,No,25,1995,10
6630-UJZMY,Female,,Yes,No,10,2000,8
5709-LVOEQ,Female,,Yes,Yes,17,1994,4
6400-BWQKW,Female,,No,No,14,1993,9
2692-AQCPF,Female,,Yes,No,16,1993,10
0347-UBKUZ,Female,,No,No,9,1982,11
0835-DUUIQ,Female,,No,Yes,9,2012,9
0811-GSDTP,Female,,No,Yes,17,2012,7
7567-ECMCM,Male,,No,No,24,1983,5
6115-ZTBFQ,Female,,Yes,No,3,1997,7
6353-BRMMA,Female,,Yes,Yes,11,1988,11
6680-WKXRZ,Female,,No,No,29,1982,2
6231-WFGFH,Male,,Yes,Yes,26,1988,2
9904-EHEVJ,Female,,Yes,Yes,30,2008,12
7028-DVOIQ,Male,,No,No,24,1980,1
6169-PPETC,Male,,Yes,Yes,25,1987,4
4208-UFFGW,Male,,No,No,21,2009,2
8584-KMVXD,Female,,No,No,17,1980,3
8467-WYNSR,Male,,No,No,1,1984,12
0851-DFJKB,Female,,No,No,15,2007,3
5382-SOYZL,Male,,No,No,5,2012,11
9448-REEVD,Male,,Yes,No,8,1992,1
3261-CQXOL,Female,,Yes,Yes,3,1999,12
8388-FYNPZ,Male,,No,No,15,1994,6
4002-BQWPQ,Male,,No,No,22,2010,1
5651-YLPRD,Female,,Yes,Yes,8,2010,2
2826-DXLQO,Male,,Yes,No,11,1988,12
4378-BZYFP,Male,,No,No,16,2010,7
9489-UTFKA,Male,,Yes,No,3,1987,7
4849-PYRLQ,Female,,No,No,22,1994,12
9117-SHLZX,Male,,No,No,14,2008,2
9889-TMAHG,Male,,No,No,24,1998,5
4541-RMRLG,Male,,No,No,13,2006,10
7764-BDPEE,Male,,No,Yes,27,1988,2
3429-IFLEM,Female,,No,No,18,1989,2
3158-MOERK,Female,,No,No,21,2009,9
7294-TMAOP,Female,,No,No,14,1996,7
5002-GCQFH,Male,,Yes,No,28,2003,3
0556-FJEGU,Male,,No,No,6,1990,3
8919-FYFQZ,Male,,Yes,No,4,1997,1
0604-THJFP,Female,,Yes,Yes,12,1999,1
2834-JRTUA,Male,,No,No,11,2011,3
5875-YPQFJ,Male,,No,No,19,2006,8
5879-SESNB,Female,,No,No,10,2001,11
6646-QVXLR,Male,,Yes,No,7,1981,6
6461-PPAXN,Female,,Yes,Yes,25,1991,12
3318-ISQFQ,Female,,No,No,20,2006,8
1106-HRLKZ,Male,,Yes,Yes,20,2006,2
2483-XSSMZ,Female,,No,No,2,2010,7
8603-IJWDN,Male,,No,No,4,1990,5
8165-ZJRNM,Female,,Yes,Yes,20,1993,9
9369-XFEHK,Female,,Yes,No,18,1990,10
2604-XVDAM,Female,,No,No,10,1996,5
3717-OFRTN,Male,,No,No,14,1987,8
9046-JBFWA,Male,,No,Yes,12,1981,9
3280-NMUVX,Male,,Yes,Yes,25,1989,3
1206-EHBDD,Female,,Yes,No,25,1995,5
8361-LBRDI,Female,,No,No,3,2007,9
4883-KCPZJ,Female,,Yes,Yes,17,1984,9
9108-EQPNQ,Female,,Yes,Yes,26,2002,2
7277-KAMWT,Male,,No,No,2,1987,11
3842-IYKUE,Female,,No,No,14,1988,1
6641-XRPSU,Female,,No,No,11,1986,12
1374-DMZUI,Female,,No,No,2,1994,7
2545-LXYVJ,Male,,Yes,No,3,2003,12
3234-VKACU,Male,,No,No,23,2012,8
8357-EQXFO,Female,,No,No,19,1993,4
1989-PRJHP,Male,,Yes,No,14,1987,2
8120-JDCAM,Male,,Yes,Yes,18,2006,2
8917-FAEMR,Female,,No,No,13,1980,8
7047-YXDMZ,Male,,No,No,9,1999,10
2858-EIMXH,Female,,Yes,No,1,2004,11
9524-EGPJC,Female,,No,No,25,1986,11
6993-OHLXR,Female,,No,No,19,1998,5
8818-XYFCQ,Male,,Yes,Yes,21,2003,12
6419-ZTTLE,Male,,Yes,No,12,1986,8
0929-HYQEW,Male,,No,No,2,2011,2
6614-YOLAC,Female,,Yes,Yes,13,1991,7
7426-RHZGU,Male,,No,No,28,1987,5
4065-JJAVA,Female,,No,No,6,1997,4
4695-VADHF,Male,,Yes,Yes,25,1993,10
3863-IUBJR,Male,,Yes,Yes,10,1993,6
7649-SIJJF,Male,,Yes,No,1,2005,10
9361-YNQWJ,Female,,No,No,17,1983,10
3748-FVMZZ,Male,,No,No,6,2006,5
9391-TTOYH,Female,,No,No,25,2000,11
1452-XRSJV,Female,,Yes,Yes,15,1999,3
3422-WJOYD,Male,,Yes,No,1,2002,3
8242-SOQUO,Female,,No,No,14,2012,1
7460-ITWWP,Female,,Yes,No,3,2000,1
7147-AYBAA,Male,,No,No,5,1987,2
7868-TMWMZ,Female,,Yes,No,7,1985,5
4822-RVYBB,Male,,No,No,7,2002,7
6732-FZUGP,Female,,No,No,14,2005,2
8436-BJUMM,Male,,Yes,Yes,12,1995,10
4184-TJFAN,Female,,Yes,Yes,8,1993,2
8329-GWVPJ,Female,,Yes,Yes,6,1983,12
1352-VHKAJ,Male,,Yes,Yes,1,1991,6
4145-UQXUQ,Female,,No,No,28,1992,11
2632-TACXW,Female,,Yes,No,9,1998,1
8146-QQKZH,Female,,Yes,No,7,2010,6
1767-CJKBA,Male,,No,No,11,1986,7
6445-TNRXS,Male,,Yes,Yes,19,1992,3
4581-LNWUM,Female,,No,No,17,1995,8
4869-EPIUS,Male,,Yes,No,2,1988,9
9948-YPTDG,Male,,Yes,No,25,2003,1
1236-WFCDV,Male,,No,No,7,1986,11
1915-OAKWD,Female,,No,Yes,5,1983,10
7296-PIXQY,Female,,Yes,Yes,26,1992,1
4883-QICIH,Male,,Yes,Yes,18,2007,2
3354-OADJP,Female,,No,No,4,1999,10
3524-WQDSG,Female,,Yes,Yes,24,1982,9
0810-DHDBD,Female,,No,No,1,2005,5
4026-SKKHW,Male,,No,No,1,1987,4
2829-HYVZP,Male,,No,No,10,1986,7
8329-IBCTI,Female,,No,No,16,1980,10
1271-SJBGZ,Male,,No,No,25,2005,5
3845-JHAMY,Female,,Yes,Yes,25,1987,2
7013-PSXHK,Female,,No,No,12,1980,6
5669-SRAIP,Female,,No,No,17,1996,5
5981-ITEMU,Male,,Yes,No,30,2005,11
3486-NPGST,Female,,No,No,11,1995,6
6941-PMGEP,Female,,No,No,9,1987,2
1624-WOIWJ,Female,,No,No,1,1997,3
2074-GKOWZ,Male,,Yes,Yes,12,1992,10
0376-YMCJC,Male,,No,No,21,1992,11
6100-FJZDG,Male,,Yes,Yes,12,2006,8
4829-ZLJTK,Female,,Yes,No,15,1987,3
1730-VFMWO,Female,,Yes,No,28,1992,4
7143-BQIBA,Male,,No,No,22,1984,11
3800-LYTRK,Female,,No,No,30,1993,5
0634-SZPQA,Female,,No,No,7,1986,7
9646-NMHXE,Male,,Yes,No,28,2008,6
7030-NJVDP,Male,,Yes,No,27,1984,12
5536-RTPWK,Male,,Yes,No,29,1991,10
8883-GRDWQ,Male,,No,No,22,1981,11
6166-ILMNY,Female,,No,No,28,2006,5
3097-NNSPB,Female,,No,No,6,1989,7
7771-ZONAT,Male,,No,No,28,1996,4
0655-RBDUG,Male,,No,No,25,1985,6
2111-DWYHN,Male,,No,No,15,1997,4
4194-WHFCB,Female,,Yes,Yes,13,1986,6
4121-AGSIN,Female,,Yes,Yes,3,1997,3
4361-BKAXE,Female,,No,No,16,2007,7
9845-PEEKO,Female,,No,No,20,1988,6
0455-XFASS,Female,,Yes,Yes,8,2000,4
0301-KOBTQ,Male,,No,No,8,1996,1
1751-NCDLI,Male,,Yes,No,18,1981,8
4367-NUYAO,Male,,Yes,Yes,16,1996,7
9878-TNQGW,Male,,No,No,26,2004,6
9170-ARBTB,Female,,Yes,Yes,15,1999,2
4441-NIHPT,Female,,No,No,27,2002,7
8999-BOHSE,Female,,No,No,18,1986,1
7241-AJHFS,Male,,No,No,17,2001,12
